Frame id: 29353, timestamp: 1665156415891228, hands: 1, fingers: 5, palm position: (5.66569, 108.057, 39.744), pinch strength: 1
Frame id: 29780, timestamp: 1665156419663673, hands: 1, fingers: 5, palm position: (4.86783, 171.635, 31.609), pinch strength: 0
Frame id: 29781, timestamp: 1665156419672253, hands: 1, fingers: 5, palm position: (4.81867, 171.548, 31.5375), pinch strength: 0
Frame id: 29782, timestamp: 1665156419681000, hands: 1, fingers: 5, palm position: (4.76421, 171.521, 31.4408), pinch strength: 0
Frame id: 29783, timestamp: 1665156419689631, hands: 1, fingers: 5, palm position: (4.68977, 171.572, 31.3188), pinch strength: 0
Frame id: 29784, timestamp: 1665156419698247, hands: 1, fingers: 5, palm position: (4.54199, 171.757, 31.1331), pinch strength: 0
Frame id: 29785, timestamp: 1665156419707024, hands: 1, fingers: 5, palm position: (4.38676, 172.175, 30.8805), pinch strength: 0
Frame id: 29786, timestamp: 1665156419715620, hands: 1, fingers: 5, palm position: (4.20814, 172.757, 30.6956), pinch strength: 0
Frame id: 29787, timestamp: 1665156419724420, hands: 1, fingers: 5, palm position: (4.08903, 173.361, 30.5681), pinch strength: 0
Frame id: 29788, timestamp: 1665156419733127, hands: 1, fingers: 5, palm position: (3.98983, 174.052, 30.5028), pinch strength: 0
Frame id: 29789, timestamp: 1665156419741692, hands: 1, fingers: 5, palm position: (3.91431, 174.763, 30.4864), pinch strength: 0
Frame id: 29790, timestamp: 1665156419750599, hands: 1, fingers: 5, palm position: (3.83561, 175.641, 30.569), pinch strength: 0
Frame id: 29791, timestamp: 1665156419759021, hands: 1, fingers: 5, palm position: (3.80099, 176.584, 30.7187), pinch strength: 0
Frame id: 29792, timestamp: 1665156419767703, hands: 1, fingers: 5, palm position: (3.77772, 177.591, 30.9078), pinch strength: 0
Frame id: 29793, timestamp: 1665156419776309, hands: 1, fingers: 5, palm position: (3.78424, 178.526, 31.1), pinch strength: 0
Frame id: 29794, timestamp: 1665156419785030, hands: 1, fingers: 5, palm position: (3.78923, 179.463, 31.2924), pinch strength: 0
Frame id: 29795, timestamp: 1665156419794014, hands: 1, fingers: 5, palm position: (3.80761, 180.437, 31.6281), pinch strength: 0
Frame id: 29796, timestamp: 1665156419802393, hands: 1, fingers: 5, palm position: (3.84947, 181.349, 31.9667), pinch strength: 0
Frame id: 29797, timestamp: 1665156419811060, hands: 1, fingers: 5, palm position: (3.9267, 182.173, 32.2716), pinch strength: 0
Frame id: 29798, timestamp: 1665156419819852, hands: 1, fingers: 5, palm position: (3.95039, 182.959, 32.5773), pinch strength: 0
Frame id: 29799, timestamp: 1665156419828392, hands: 1, fingers: 5, palm position: (4.04327, 183.595, 32.8183), pinch strength: 0
Frame id: 29800, timestamp: 1665156419837051, hands: 1, fingers: 5, palm position: (4.11639, 184.24, 33.0635), pinch strength: 0
Frame id: 29801, timestamp: 1665156419845749, hands: 1, fingers: 5, palm position: (4.17659, 184.95, 33.3569), pinch strength: 0
Frame id: 29802, timestamp: 1665156419854406, hands: 1, fingers: 5, palm position: (4.14221, 185.679, 33.7169), pinch strength: 0
Frame id: 29803, timestamp: 1665156419863399, hands: 1, fingers: 5, palm position: (4.15745, 186.261, 33.9869), pinch strength: 0
Frame id: 29804, timestamp: 1665156419871747, hands: 1, fingers: 5, palm position: (4.20031, 186.743, 34.1887), pinch strength: 0
Frame id: 29805, timestamp: 1665156419880437, hands: 1, fingers: 5, palm position: (4.23901, 187.108, 34.3447), pinch strength: 0
Frame id: 29806, timestamp: 1665156419889097, hands: 1, fingers: 5, palm position: (4.25776, 187.516, 34.4796), pinch strength: 0
Frame id: 29807, timestamp: 1665156419898061, hands: 1, fingers: 5, palm position: (4.28767, 187.886, 34.5782), pinch strength: 0
Frame id: 29808, timestamp: 1665156419906412, hands: 1, fingers: 5, palm position: (4.30281, 188.165, 34.6606), pinch strength: 0
Frame id: 29809, timestamp: 1665156419915365, hands: 1, fingers: 5, palm position: (4.30855, 188.41, 34.722), pinch strength: 0
Frame id: 29810, timestamp: 1665156419923793, hands: 1, fingers: 5, palm position: (4.32382, 188.609, 34.7638), pinch strength: 0
Frame id: 29811, timestamp: 1665156419932671, hands: 1, fingers: 5, palm position: (4.33518, 188.808, 34.8116), pinch strength: 0
Frame id: 29812, timestamp: 1665156419941123, hands: 1, fingers: 5, palm position: (4.34454, 189.017, 34.8855), pinch strength: 0
Frame id: 29813, timestamp: 1665156419950097, hands: 1, fingers: 5, palm position: (4.35574, 189.201, 34.9525), pinch strength: 0
Frame id: 29814, timestamp: 1665156419958676, hands: 1, fingers: 5, palm position: (4.37436, 189.378, 35.0395), pinch strength: 0
Frame id: 29815, timestamp: 1665156419967169, hands: 1, fingers: 5, palm position: (4.36979, 189.574, 35.1528), pinch strength: 0
Frame id: 29816, timestamp: 1665156419975817, hands: 1, fingers: 5, palm position: (4.37785, 189.72, 35.2502), pinch strength: 0
Frame id: 29817, timestamp: 1665156419984541, hands: 1, fingers: 5, palm position: (4.38328, 189.822, 35.3228), pinch strength: 0.0328611
Frame id: 29818, timestamp: 1665156419993474, hands: 1, fingers: 5, palm position: (4.38763, 189.903, 35.3809), pinch strength: 0.0831948
Frame id: 29819, timestamp: 1665156420001833, hands: 1, fingers: 5, palm position: (4.38974, 189.956, 35.4274), pinch strength: 0.142076
Frame id: 29820, timestamp: 1665156420010536, hands: 1, fingers: 5, palm position: (4.39303, 189.998, 35.4722), pinch strength: 0.210503
Frame id: 29821, timestamp: 1665156420019205, hands: 1, fingers: 5, palm position: (4.386, 190.028, 35.5298), pinch strength: 0.290205
Frame id: 29822, timestamp: 1665156420027865, hands: 1, fingers: 5, palm position: (4.37984, 190.054, 35.5801), pinch strength: 0.372549
Frame id: 29823, timestamp: 1665156420036842, hands: 1, fingers: 5, palm position: (4.37419, 190.068, 35.6185), pinch strength: 0.453496
Frame id: 29824, timestamp: 1665156420045180, hands: 1, fingers: 5, palm position: (4.37483, 190.066, 35.6301), pinch strength: 0.520564
Frame id: 29825, timestamp: 1665156420054107, hands: 1, fingers: 5, palm position: (4.37678, 190.064, 35.6396), pinch strength: 0.589528
Frame id: 29826, timestamp: 1665156420062826, hands: 1, fingers: 5, palm position: (4.38005, 190.059, 35.6444), pinch strength: 0.645784
Frame id: 29827, timestamp: 1665156420071213, hands: 1, fingers: 5, palm position: (4.39068, 190.051, 35.6486), pinch strength: 0.705024
Frame id: 29828, timestamp: 1665156420079986, hands: 1, fingers: 5, palm position: (4.40565, 190.043, 35.6541), pinch strength: 0.776877
Frame id: 29829, timestamp: 1665156420088615, hands: 1, fingers: 5, palm position: (4.41791, 190.027, 35.6488), pinch strength: 0.844552
Frame id: 29830, timestamp: 1665156420097206, hands: 1, fingers: 5, palm position: (4.43048, 190.005, 35.6415), pinch strength: 0.905986
Frame id: 29831, timestamp: 1665156420106172, hands: 1, fingers: 5, palm position: (4.48208, 189.963, 35.6292), pinch strength: 0.964832
Frame id: 29832, timestamp: 1665156420114607, hands: 1, fingers: 5, palm position: (4.56242, 189.897, 35.5927), pinch strength: 1
Frame id: 29833, timestamp: 1665156420123231, hands: 1, fingers: 5, palm position: (4.68317, 189.821, 35.5234), pinch strength: 1
Frame id: 29834, timestamp: 1665156420132045, hands: 1, fingers: 5, palm position: (4.78179, 189.756, 35.4626), pinch strength: 1
Frame id: 29835, timestamp: 1665156420140893, hands: 1, fingers: 5, palm position: (4.87031, 189.686, 35.405), pinch strength: 1
Frame id: 29836, timestamp: 1665156420149233, hands: 1, fingers: 5, palm position: (4.94533, 189.623, 35.3554), pinch strength: 1
Frame id: 29837, timestamp: 1665156420157934, hands: 1, fingers: 5, palm position: (4.99497, 189.577, 35.3292), pinch strength: 1
Frame id: 29838, timestamp: 1665156420166685, hands: 1, fingers: 5, palm position: (5.02493, 189.533, 35.305), pinch strength: 1
Frame id: 29839, timestamp: 1665156420175349, hands: 1, fingers: 5, palm position: (5.05057, 189.496, 35.2843), pinch strength: 1
Frame id: 29840, timestamp: 1665156420183946, hands: 1, fingers: 5, palm position: (5.07833, 189.436, 35.2682), pinch strength: 1
Frame id: 29841, timestamp: 1665156420192723, hands: 1, fingers: 5, palm position: (5.10869, 189.316, 35.2479), pinch strength: 1
Frame id: 29842, timestamp: 1665156420201315, hands: 1, fingers: 5, palm position: (5.14628, 189.145, 35.2055), pinch strength: 1
Frame id: 29843, timestamp: 1665156420210050, hands: 1, fingers: 5, palm position: (5.15195, 188.908, 35.1416), pinch strength: 1
Frame id: 29844, timestamp: 1665156420218702, hands: 1, fingers: 5, palm position: (5.17847, 188.636, 35.0625), pinch strength: 1
Frame id: 29845, timestamp: 1665156420227360, hands: 1, fingers: 5, palm position: (5.18341, 188.394, 34.9899), pinch strength: 1
Frame id: 29846, timestamp: 1665156420235970, hands: 1, fingers: 5, palm position: (5.1782, 188.146, 34.919), pinch strength: 1
Frame id: 29847, timestamp: 1665156420244767, hands: 1, fingers: 5, palm position: (5.16897, 187.913, 34.8509), pinch strength: 1
Frame id: 29848, timestamp: 1665156420253371, hands: 1, fingers: 5, palm position: (5.16208, 187.739, 34.8001), pinch strength: 1
Frame id: 29849, timestamp: 1665156420262004, hands: 1, fingers: 5, palm position: (5.15523, 187.6, 34.7592), pinch strength: 1
Frame id: 29850, timestamp: 1665156420270692, hands: 1, fingers: 5, palm position: (5.1799, 187.379, 34.7135), pinch strength: 1
Frame id: 29851, timestamp: 1665156420279406, hands: 1, fingers: 5, palm position: (5.19569, 187.159, 34.6755), pinch strength: 1
Frame id: 29852, timestamp: 1665156420288148, hands: 1, fingers: 5, palm position: (5.23179, 186.932, 34.648), pinch strength: 1
Frame id: 29853, timestamp: 1665156420296731, hands: 1, fingers: 5, palm position: (5.26262, 186.733, 34.6252), pinch strength: 1
Frame id: 29854, timestamp: 1665156420305404, hands: 1, fingers: 5, palm position: (5.30571, 186.524, 34.5979), pinch strength: 1
Frame id: 29855, timestamp: 1665156420314105, hands: 1, fingers: 5, palm position: (5.3423, 186.333, 34.5779), pinch strength: 1
Frame id: 29856, timestamp: 1665156420322773, hands: 1, fingers: 5, palm position: (5.36839, 186.13, 34.5437), pinch strength: 1
Frame id: 29857, timestamp: 1665156420331379, hands: 1, fingers: 5, palm position: (5.38671, 185.943, 34.5108), pinch strength: 1
Frame id: 29858, timestamp: 1665156420340097, hands: 1, fingers: 5, palm position: (5.40903, 185.687, 34.464), pinch strength: 1
Frame id: 29859, timestamp: 1665156420348727, hands: 1, fingers: 5, palm position: (5.4201, 185.427, 34.4276), pinch strength: 1
Frame id: 29860, timestamp: 1665156420357445, hands: 1, fingers: 5, palm position: (5.43501, 185.173, 34.3956), pinch strength: 1
Frame id: 29861, timestamp: 1665156420366154, hands: 1, fingers: 5, palm position: (5.44369, 184.978, 34.3716), pinch strength: 1
Frame id: 29862, timestamp: 1665156420374765, hands: 1, fingers: 5, palm position: (5.45496, 184.723, 34.3502), pinch strength: 1
Frame id: 29863, timestamp: 1665156420383488, hands: 1, fingers: 5, palm position: (5.46341, 184.487, 34.3265), pinch strength: 1
Frame id: 29864, timestamp: 1665156420392125, hands: 1, fingers: 5, palm position: (5.47296, 184.281, 34.3109), pinch strength: 1
Frame id: 29865, timestamp: 1665156420400797, hands: 1, fingers: 5, palm position: (5.47298, 184.09, 34.2914), pinch strength: 1
Frame id: 29866, timestamp: 1665156420409430, hands: 1, fingers: 5, palm position: (5.46311, 183.942, 34.2715), pinch strength: 1
Frame id: 29867, timestamp: 1665156420418093, hands: 1, fingers: 5, palm position: (5.4626, 183.823, 34.2558), pinch strength: 1
Frame id: 29868, timestamp: 1665156420426824, hands: 1, fingers: 5, palm position: (5.45635, 183.715, 34.2426), pinch strength: 1
Frame id: 29869, timestamp: 1665156420435478, hands: 1, fingers: 5, palm position: (5.43629, 183.628, 34.2324), pinch strength: 1
Frame id: 29870, timestamp: 1665156420444162, hands: 1, fingers: 5, palm position: (5.41701, 183.551, 34.2246), pinch strength: 1
Frame id: 29871, timestamp: 1665156420452744, hands: 1, fingers: 5, palm position: (5.39266, 183.488, 34.2188), pinch strength: 1
Frame id: 29872, timestamp: 1665156420461489, hands: 1, fingers: 5, palm position: (5.36498, 183.422, 34.2136), pinch strength: 1
Frame id: 29873, timestamp: 1665156420487508, hands: 1, fingers: 5, palm position: (5.31112, 183.236, 34.2051), pinch strength: 1
Frame id: 29874, timestamp: 1665156420496267, hands: 1, fingers: 5, palm position: (5.29432, 183.191, 34.2017), pinch strength: 1
Frame id: 29875, timestamp: 1665156420513518, hands: 1, fingers: 5, palm position: (5.21695, 183.06, 34.1954), pinch strength: 1
Frame id: 29876, timestamp: 1665156420522164, hands: 1, fingers: 5, palm position: (5.17435, 183.001, 34.1845), pinch strength: 1
Frame id: 29877, timestamp: 1665156420530780, hands: 1, fingers: 5, palm position: (5.12308, 182.936, 34.1512), pinch strength: 1
Frame id: 29878, timestamp: 1665156420539576, hands: 1, fingers: 5, palm position: (5.0486, 182.887, 34.1197), pinch strength: 1
Frame id: 29879, timestamp: 1665156420548216, hands: 1, fingers: 5, palm position: (4.96876, 182.851, 34.1022), pinch strength: 1
Frame id: 29880, timestamp: 1665156420556857, hands: 1, fingers: 5, palm position: (4.88032, 182.801, 34.0892), pinch strength: 1
Frame id: 29881, timestamp: 1665156420565572, hands: 1, fingers: 5, palm position: (4.75982, 182.778, 34.082), pinch strength: 1
Frame id: 29882, timestamp: 1665156420574256, hands: 1, fingers: 5, palm position: (4.64145, 182.745, 34.0707), pinch strength: 1
Frame id: 29883, timestamp: 1665156420582891, hands: 1, fingers: 5, palm position: (4.54097, 182.719, 34.0473), pinch strength: 1
Frame id: 29884, timestamp: 1665156420591528, hands: 1, fingers: 5, palm position: (4.45323, 182.701, 34.0167), pinch strength: 1
Frame id: 29885, timestamp: 1665156420600312, hands: 1, fingers: 5, palm position: (4.36953, 182.676, 33.9786), pinch strength: 1
Frame id: 29886, timestamp: 1665156420609046, hands: 1, fingers: 5, palm position: (4.29579, 182.652, 33.9493), pinch strength: 1
Frame id: 29887, timestamp: 1665156420617599, hands: 1, fingers: 5, palm position: (4.2228, 182.638, 33.923), pinch strength: 1
Frame id: 29888, timestamp: 1665156420626290, hands: 1, fingers: 5, palm position: (4.12876, 182.629, 33.8824), pinch strength: 1
Frame id: 29889, timestamp: 1665156420634938, hands: 1, fingers: 5, palm position: (4.02305, 182.623, 33.8261), pinch strength: 1
Frame id: 29890, timestamp: 1665156420643501, hands: 1, fingers: 5, palm position: (3.90877, 182.624, 33.7589), pinch strength: 1
Frame id: 29891, timestamp: 1665156420652211, hands: 1, fingers: 5, palm position: (3.79386, 182.643, 33.6887), pinch strength: 1
Frame id: 29892, timestamp: 1665156420660978, hands: 1, fingers: 5, palm position: (3.68823, 182.683, 33.6173), pinch strength: 1
Frame id: 29893, timestamp: 1665156420669590, hands: 1, fingers: 5, palm position: (3.57447, 182.728, 33.5423), pinch strength: 1
Frame id: 29894, timestamp: 1665156420678385, hands: 1, fingers: 5, palm position: (3.46386, 182.771, 33.4713), pinch strength: 1
Frame id: 29895, timestamp: 1665156420686977, hands: 1, fingers: 5, palm position: (3.36271, 182.806, 33.4143), pinch strength: 1
Frame id: 29896, timestamp: 1665156420695624, hands: 1, fingers: 5, palm position: (3.28012, 182.828, 33.3696), pinch strength: 1
Frame id: 29897, timestamp: 1665156420704248, hands: 1, fingers: 5, palm position: (3.21205, 182.839, 33.337), pinch strength: 1
Frame id: 29898, timestamp: 1665156420712999, hands: 1, fingers: 5, palm position: (3.15919, 182.847, 33.3105), pinch strength: 1
Frame id: 29899, timestamp: 1665156420721628, hands: 1, fingers: 5, palm position: (3.12419, 182.843, 33.291), pinch strength: 1
Frame id: 29900, timestamp: 1665156420730382, hands: 1, fingers: 5, palm position: (3.10393, 182.835, 33.274), pinch strength: 1
Frame id: 29901, timestamp: 1665156420738991, hands: 1, fingers: 5, palm position: (3.17309, 182.623, 33.0075), pinch strength: 1
Frame id: 29902, timestamp: 1665156420747661, hands: 1, fingers: 5, palm position: (3.2717, 182.3, 32.5527), pinch strength: 1
Frame id: 29903, timestamp: 1665156420756260, hands: 1, fingers: 5, palm position: (3.42869, 181.973, 32.0562), pinch strength: 1
Frame id: 29904, timestamp: 1665156420764974, hands: 1, fingers: 5, palm position: (3.61413, 181.619, 31.5964), pinch strength: 1
Frame id: 29905, timestamp: 1665156420773683, hands: 1, fingers: 5, palm position: (3.74796, 181.358, 31.2826), pinch strength: 0.994034
Frame id: 29906, timestamp: 1665156420782340, hands: 1, fingers: 5, palm position: (3.90116, 181.126, 31.0491), pinch strength: 0.874779
Frame id: 29907, timestamp: 1665156420791038, hands: 1, fingers: 5, palm position: (4.07345, 180.933, 30.8488), pinch strength: 0.757947
Frame id: 29908, timestamp: 1665156420799698, hands: 1, fingers: 5, palm position: (4.24048, 180.768, 30.6754), pinch strength: 0.641814
Frame id: 29909, timestamp: 1665156420808349, hands: 1, fingers: 5, palm position: (4.43268, 180.601, 30.5196), pinch strength: 0.526749
Frame id: 29910, timestamp: 1665156420816957, hands: 1, fingers: 5, palm position: (4.93414, 180.661, 30.6304), pinch strength: 0.0918142
Frame id: 29911, timestamp: 1665156420825635, hands: 1, fingers: 5, palm position: (5.88961, 180.5, 32.1516), pinch strength: 0
Frame id: 29912, timestamp: 1665156420834366, hands: 1, fingers: 5, palm position: (6.51008, 180.31, 33.2142), pinch strength: 0
Frame id: 29913, timestamp: 1665156420843039, hands: 1, fingers: 5, palm position: (6.83109, 180.057, 33.9334), pinch strength: 0
Frame id: 29914, timestamp: 1665156420851722, hands: 1, fingers: 5, palm position: (7.00041, 179.851, 34.4669), pinch strength: 0
Frame id: 29915, timestamp: 1665156420860384, hands: 1, fingers: 5, palm position: (7.09683, 179.638, 34.8677), pinch strength: 0
Frame id: 29916, timestamp: 1665156420869049, hands: 1, fingers: 5, palm position: (7.12854, 179.457, 35.2021), pinch strength: 0
Frame id: 29917, timestamp: 1665156420877748, hands: 1, fingers: 5, palm position: (7.14952, 179.312, 35.4622), pinch strength: 0
Frame id: 29918, timestamp: 1665156420886479, hands: 1, fingers: 5, palm position: (7.15961, 179.183, 35.6586), pinch strength: 0
Frame id: 29919, timestamp: 1665156420895052, hands: 1, fingers: 5, palm position: (7.1581, 179.079, 35.8151), pinch strength: 0
Frame id: 29920, timestamp: 1665156420903827, hands: 1, fingers: 5, palm position: (7.14261, 179.019, 35.9007), pinch strength: 0
Frame id: 29921, timestamp: 1665156420912359, hands: 1, fingers: 5, palm position: (7.08347, 178.954, 35.9843), pinch strength: 0
Frame id: 29922, timestamp: 1665156420921079, hands: 1, fingers: 5, palm position: (7.02985, 178.905, 36.0505), pinch strength: 0
Frame id: 29923, timestamp: 1665156420929801, hands: 1, fingers: 5, palm position: (6.9871, 178.882, 36.0843), pinch strength: 0
Frame id: 29924, timestamp: 1665156420938464, hands: 1, fingers: 5, palm position: (6.94467, 178.867, 36.096), pinch strength: 0
Frame id: 29925, timestamp: 1665156420947045, hands: 1, fingers: 5, palm position: (6.90143, 178.853, 36.1091), pinch strength: 0
Frame id: 29926, timestamp: 1665156420955828, hands: 1, fingers: 5, palm position: (6.87462, 178.849, 36.1139), pinch strength: 0
Frame id: 29927, timestamp: 1665156420964440, hands: 1, fingers: 5, palm position: (6.8424, 178.847, 36.1174), pinch strength: 0
Frame id: 29928, timestamp: 1665156420973146, hands: 1, fingers: 5, palm position: (6.79592, 178.847, 36.1114), pinch strength: 0
Frame id: 29929, timestamp: 1665156420981823, hands: 1, fingers: 5, palm position: (6.72027, 178.849, 36.0949), pinch strength: 0
Frame id: 29930, timestamp: 1665156420990489, hands: 1, fingers: 5, palm position: (6.59262, 178.856, 36.0605), pinch strength: 0
Frame id: 29931, timestamp: 1665156420999171, hands: 1, fingers: 5, palm position: (6.4717, 178.864, 36.0205), pinch strength: 0
Frame id: 29932, timestamp: 1665156421007793, hands: 1, fingers: 5, palm position: (6.32517, 178.881, 35.9824), pinch strength: 0
Frame id: 29933, timestamp: 1665156421016534, hands: 1, fingers: 5, palm position: (6.19573, 178.896, 35.9639), pinch strength: 0
Frame id: 29934, timestamp: 1665156421025338, hands: 1, fingers: 5, palm position: (6.12214, 178.946, 35.9431), pinch strength: 0
Frame id: 29935, timestamp: 1665156421033701, hands: 1, fingers: 5, palm position: (5.98956, 178.952, 35.8796), pinch strength: 0
Frame id: 29936, timestamp: 1665156421042378, hands: 1, fingers: 5, palm position: (5.8824, 178.92, 35.8243), pinch strength: 0
Frame id: 29937, timestamp: 1665156421051050, hands: 1, fingers: 5, palm position: (5.78888, 178.855, 35.7445), pinch strength: 0
Frame id: 29938, timestamp: 1665156421059876, hands: 1, fingers: 5, palm position: (5.68364, 178.779, 35.6408), pinch strength: 0
Frame id: 29939, timestamp: 1665156421068455, hands: 1, fingers: 5, palm position: (5.5955, 178.703, 35.5533), pinch strength: 0
Frame id: 29940, timestamp: 1665156421077187, hands: 1, fingers: 5, palm position: (5.5015, 178.614, 35.481), pinch strength: 0
Frame id: 29941, timestamp: 1665156421085874, hands: 1, fingers: 5, palm position: (5.39147, 178.519, 35.3943), pinch strength: 0
Frame id: 29942, timestamp: 1665156421094449, hands: 1, fingers: 5, palm position: (5.26961, 178.371, 35.3191), pinch strength: 0
Frame id: 29943, timestamp: 1665156421103131, hands: 1, fingers: 5, palm position: (5.19753, 178.274, 35.2524), pinch strength: 0
Frame id: 29944, timestamp: 1665156421111857, hands: 1, fingers: 5, palm position: (5.10516, 178.171, 35.1825), pinch strength: 0
Frame id: 29945, timestamp: 1665156421120787, hands: 1, fingers: 5, palm position: (5.03374, 178.05, 35.1197), pinch strength: 0
Frame id: 29946, timestamp: 1665156421129111, hands: 1, fingers: 5, palm position: (4.95905, 177.946, 35.0392), pinch strength: 0
Frame id: 29947, timestamp: 1665156421137840, hands: 1, fingers: 5, palm position: (4.88519, 177.843, 34.9427), pinch strength: 0
Frame id: 29948, timestamp: 1665156421146473, hands: 1, fingers: 5, palm position: (4.7764, 177.663, 34.8326), pinch strength: 0
Frame id: 29949, timestamp: 1665156421155140, hands: 1, fingers: 5, palm position: (4.66146, 177.473, 34.7196), pinch strength: 0
Frame id: 29950, timestamp: 1665156421163806, hands: 1, fingers: 5, palm position: (4.56522, 177.334, 34.6146), pinch strength: 0
Frame id: 29951, timestamp: 1665156421172609, hands: 1, fingers: 5, palm position: (4.50437, 177.219, 34.533), pinch strength: 0
Frame id: 29952, timestamp: 1665156421181154, hands: 1, fingers: 5, palm position: (4.46482, 177.121, 34.4766), pinch strength: 0
Frame id: 29953, timestamp: 1665156421189884, hands: 1, fingers: 5, palm position: (4.40978, 177.037, 34.4031), pinch strength: 0
Frame id: 29954, timestamp: 1665156421198545, hands: 1, fingers: 5, palm position: (4.34524, 176.968, 34.3401), pinch strength: 0
Frame id: 29955, timestamp: 1665156421207248, hands: 1, fingers: 5, palm position: (4.27065, 176.894, 34.2987), pinch strength: 0
Frame id: 29956, timestamp: 1665156421215974, hands: 1, fingers: 5, palm position: (4.21245, 176.836, 34.2652), pinch strength: 0
Frame id: 29957, timestamp: 1665156421224602, hands: 1, fingers: 5, palm position: (4.16365, 176.791, 34.2351), pinch strength: 0
Frame id: 29958, timestamp: 1665156421233319, hands: 1, fingers: 5, palm position: (4.1245, 176.758, 34.2053), pinch strength: 0
Frame id: 29959, timestamp: 1665156421241949, hands: 1, fingers: 5, palm position: (4.0725, 176.718, 34.1794), pinch strength: 0
Frame id: 29960, timestamp: 1665156421250672, hands: 1, fingers: 5, palm position: (4.01805, 176.684, 34.1552), pinch strength: 0
Frame id: 29961, timestamp: 1665156421259351, hands: 1, fingers: 5, palm position: (3.97281, 176.66, 34.1348), pinch strength: 0
Frame id: 29962, timestamp: 1665156421267982, hands: 1, fingers: 5, palm position: (3.93762, 176.643, 34.1178), pinch strength: 0
Frame id: 29963, timestamp: 1665156421276671, hands: 1, fingers: 5, palm position: (3.90473, 176.63, 34.1038), pinch strength: 0
Frame id: 29964, timestamp: 1665156421285307, hands: 1, fingers: 5, palm position: (3.85555, 176.613, 34.0932), pinch strength: 0
Frame id: 29965, timestamp: 1665156421294028, hands: 1, fingers: 5, palm position: (3.80094, 176.592, 34.0892), pinch strength: 0
Frame id: 29966, timestamp: 1665156421302727, hands: 1, fingers: 5, palm position: (3.73859, 176.56, 34.0924), pinch strength: 0
Frame id: 29967, timestamp: 1665156421311331, hands: 1, fingers: 5, palm position: (3.67794, 176.528, 34.097), pinch strength: 0
Frame id: 29968, timestamp: 1665156421320049, hands: 1, fingers: 5, palm position: (3.61951, 176.496, 34.1068), pinch strength: 0
Frame id: 29969, timestamp: 1665156421328719, hands: 1, fingers: 5, palm position: (3.57177, 176.468, 34.1208), pinch strength: 0
Frame id: 29970, timestamp: 1665156421337424, hands: 1, fingers: 5, palm position: (3.53241, 176.445, 34.1378), pinch strength: 0
Frame id: 29971, timestamp: 1665156421346079, hands: 1, fingers: 5, palm position: (3.50461, 176.426, 34.1499), pinch strength: 0
Frame id: 29972, timestamp: 1665156421354687, hands: 1, fingers: 5, palm position: (3.47862, 176.412, 34.1642), pinch strength: 0
Frame id: 29973, timestamp: 1665156421363382, hands: 1, fingers: 5, palm position: (3.45595, 176.399, 34.1805), pinch strength: 0
Frame id: 29974, timestamp: 1665156421372078, hands: 1, fingers: 5, palm position: (3.4362, 176.387, 34.1962), pinch strength: 0
Frame id: 29975, timestamp: 1665156421380749, hands: 1, fingers: 5, palm position: (3.41596, 176.376, 34.2161), pinch strength: 0
Frame id: 29976, timestamp: 1665156421389375, hands: 1, fingers: 5, palm position: (3.3973, 176.365, 34.2374), pinch strength: 0
Frame id: 29977, timestamp: 1665156421397942, hands: 1, fingers: 5, palm position: (3.39142, 176.36, 34.2503), pinch strength: 0
Frame id: 29978, timestamp: 1665156421406638, hands: 1, fingers: 5, palm position: (3.38037, 176.347, 34.2807), pinch strength: 0
Frame id: 29979, timestamp: 1665156421415410, hands: 1, fingers: 5, palm position: (3.38148, 176.343, 34.2986), pinch strength: 0
Frame id: 29980, timestamp: 1665156421424056, hands: 1, fingers: 5, palm position: (3.38293, 176.345, 34.3076), pinch strength: 0
Frame id: 29981, timestamp: 1665156421432648, hands: 1, fingers: 5, palm position: (3.37609, 176.349, 34.3221), pinch strength: 0
Frame id: 29982, timestamp: 1665156421441405, hands: 1, fingers: 5, palm position: (3.36866, 176.355, 34.3357), pinch strength: 0
Frame id: 29983, timestamp: 1665156421450085, hands: 1, fingers: 5, palm position: (3.36017, 176.361, 34.349), pinch strength: 0
Frame id: 29984, timestamp: 1665156421458658, hands: 1, fingers: 5, palm position: (3.35163, 176.369, 34.3631), pinch strength: 0
Frame id: 29985, timestamp: 1665156421467393, hands: 1, fingers: 5, palm position: (3.33824, 176.38, 34.3795), pinch strength: 0
Frame id: 29986, timestamp: 1665156421476093, hands: 1, fingers: 5, palm position: (3.32514, 176.391, 34.3967), pinch strength: 0
